token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO104	0	0	0	avanti,	avanti	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=15.33|End=15.933	_	_	_	_
1-0	BO104	1	1	0	salve	salve	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=18.691	_	_	_	_
1-1	BO104	1	1	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-2	BO104	1	1	2	sì	sì	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
1-3	BO104	1	1	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-4	BO104	1	1	4	e::h	eh	_	_	_	_	_	linguistic	_	none	ProsodicLink=Yes	_	0x2	_	_	_
1-5	BO104	1	1	5	m:h	mh	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	0x1	_	_	_
1-6	BO104	1	1	6	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-7	BO104	1	1	7	dunque,	dunque	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
1-8	BO104	1	1	8	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-9	BO104	1	1	9	ragazza	ragazza	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-10	BO104	1	1	10	per	per	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	_	_	_	_	_
1-11	BO104	1	1	11	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-12	BO104	1	1	12	le	le	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-13	BO104	1	1	13	regstrazioni?	regstrazioni	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=22.999	_	_	_	_
2-0	BO144	2	2	0	xxx	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	Begin=23.065	_	_	_	_
2-1	BO144	2	2	1	il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-2	BO144	2	2	2	registratore	registratore	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-3	BO144	2	2	3	e	e	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
2-4	BO144	2	2	4	continuiamo::,	continuiamo	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=25.607	10x2	_	_	_
3-0	BO104	3	3	0	ah,	ah	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=25.8|End=26.104	_	_	_	_
4-0	BO104	4	4	0	okay	okay	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=26.177	_	_	_	_
4-1	BO104	4	4	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-2	BO104	4	4	2	non	non	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	BO104	4	4	3	abbiamo	abbiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	BO104	4	4	4	firmato	firmato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-5	BO104	4	4	5	nulla,	nulla	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
4-6	BO104	4	4	6	firmiamo	firmiamo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	BO104	4	4	7	dopo?	dopo	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=28.757	_	_	_	_
5-0	BO144	5	5	0	io,	io	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=28.82	_	_	_	_
5-1	BO144	5	5	1	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-2	BO144	5	5	2	già	già	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
5-3	BO144	5	5	3	firma[to].	firmato	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=30.01	_	_	_	5-7(0)
6-0	BO104	6	6	0	ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=29.75	_	_	_	_
6-1	BO104	6	6	1	okay,	okay	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
6-2	BO104	6	6	2	du~	du~	_	_	_	_	_	linguistic	_	none	Interrupted=Yes|PauseAfter=Yes	_	_	_	_	_
6-3	BO104	6	6	3	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
6-4	BO104	6	6	4	va	va	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
6-5	BO104	6	6	5	b[eh,	beh	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	1-3(?)
6-6	BO104	6	6	6	firmerò	firmerò	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-7(?)
6-7	BO104	6	6	7	dopo	dopo	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-4(?)
6-8	BO104	6	6	8	io	io	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(?)
6-9	BO104	6	6	9	va	va	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(?)
6-10	BO104	6	6	10	bene].	bene	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=32.24	_	_	_	0-4(?)
7-0	BO144	7	7	0	[xxxxxxx	xxxxxxx	_	_	_	_	_	unknown	_	none	PauseAfter=Yes|Syllables=7	Begin=30.831	_	_	_	0-7(1)
7-1	BO144	7	7	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(1)
