token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO089	0	0	0	buongio[rno]	buongiorno	_	_	_	_	_	linguistic	_	none	_	Begin=20.85|End=21.509	_	_	_	7-10(0)
1-0	BO087	1	1	0	[ecco]	ecco	_	_	_	_	_	linguistic	_	none	_	Begin=21.23	_	_	_	0-4(0)
1-1	BO087	1	1	1	buongiorno.	buongiorno	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=22.255	_	_	_	_
2-0	BO089	2	2	0	xxx	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	Begin=25.71|End=26.133	_	_	_	_
3-0	BO087	3	3	0	{tossisce}	{tossisce}	_	_	_	_	_	nonverbalbehavior	_	none	_	Begin=26.131|End=26.693	_	_	_	_
4-0	BO087	4	4	0	no.	no	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=26.765	_	_	_	_
4-1	BO087	4	4	1	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-2	BO087	4	4	2	un	un	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-3	BO087	4	4	3	po'	po'	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-4	BO087	4	4	4	freddo,	freddo	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
4-5	BO087	4	4	5	si	si	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	BO087	4	4	6	può	può	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	BO087	4	4	7	chiudere	chiudere	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	BO087	4	4	8	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-9	BO087	4	4	9	porta?	porta	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=29.318	_	_	_	_
5-0	BO087	5	5	0	vi	vi	_	_	_	_	_	linguistic	_	none	_	Begin=29.848	_	_	_	_
5-1	BO087	5	5	1	dispiace?	dispiace	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=30.909	_	_	_	_
6-0	???	6	6	0	(a	a	_	_	_	_	_	linguistic	_	none	_	Begin=31.075	_	_	0-1(0)	_
6-1	???	6	6	1	ma	ma	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-2(0)	_
6-2	???	6	6	2	per	per	_	_	_	_	_	linguistic	_	none	_	_	_	_	0-3(0)	_
6-3	???	6	6	3	chiudere?)	chiudere	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=32.009	_	_	0-8(0)	_
7-0	???	7	7	0	xxx	xxx	_	_	_	_	_	unknown	_	none	Syllables=3	Begin=32.476	_	_	_	_
7-1	???	7	7	1	vado	vado	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
7-2	???	7	7	2	io.	io	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=33.231	_	_	_	_
8-0	BO087	8	8	0	allora	allora	_	_	_	_	_	linguistic	_	none	_	Begin=37.204	_	_	_	_
8-1	BO087	8	8	1	lei,	lei	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=38.05	_	_	_	_
9-0	BO089	9	9	0	[bibliografia	bibliografia	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=38.261	_	_	_	0-12(1)
9-1	BO089	9	9	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(1)
9-2	BO089	9	9	2	sì].	sì	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=39.44	_	_	_	0-2(1)
10-0	BO087	10	10	0	[<bibliografia>],	bibliografia	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=38.27|End=39.429	_	Slow=0-12(0)	_	0-12(1)
11-0	BO087	11	11	0	magistrale.	magistrale	_	_	_	_	_	linguistic	_	none	Intonation=Falling	Begin=39.617|End=40.57	_	_	_	_
12-0	BO089	12	12	0	magistrale	magistrale	_	_	_	_	_	linguistic	_	none	PauseAfter=Yes	Begin=40.59	_	_	_	_
12-1	BO089	12	12	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
12-2	BO089	12	12	2	ho	ho	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-3	BO089	12	12	3	portato	portato	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
12-4	BO089	12	12	4	anche:::	anche	_	_	_	_	_	linguistic	_	none	_	_	4x3	_	_	_
12-5	BO089	12	12	5	[il	il	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-2(2)
12-6	BO089	12	12	6	repertorio],	repertorio	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=43.4	_	_	_	0-10(2)
13-0	BO087	13	13	0	[brava,	brava	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	Begin=42.27	_	_	_	0-5(2)
13-1	BO087	13	13	1	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	0-3(2)
13-2	BO087	13	13	2	che	che	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-3(2)
13-3	BO087	13	13	3	bibliogra]fia	bibliografia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	0-9(2)
13-4	BO087	13	13	4	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
