token_id	speaker	tu_id	unit	id	span	form	lemma	upos	xpos	feats	deprel	type	meta_label	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO087	0	0	0	è	è	_	_	_	_	_	linguistic	_	none	_	Begin=0.0	_	_	_	_
0-1	BO087	0	0	1	xxxxx	xxxxx	_	_	_	_	_	unknown	_	none	Syllables=5	_	_	_	_	_
0-2	BO087	0	0	2	la	la	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
0-3	BO087	0	0	3	sua:,	sua	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	End=2.573	2x1	_	_	_
1-0	BO087	1	1	0	da	da	_	_	_	_	_	linguistic	_	none	_	Begin=4.752	_	_	_	_
1-1	BO087	1	1	1	dove	dove	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-2	BO087	1	1	2	triennalista,	triennalista	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
1-3	BO087	1	1	3	magi[stra:le],	magistrale	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	_	7x1	_	_	4-10(0)
1-4	BO087	1	1	4	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
1-5	BO087	1	1	5	magistrale,	magistrale	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	_	_	_	_	_
1-6	BO087	1	1	6	quindi	quindi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-7	BO087	1	1	7	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
1-8	BO087	1	1	8	bibliografia?	bibliografia	_	_	_	_	_	linguistic	_	none	Intonation=Rising	End=9.583	_	_	_	_
2-0	BO088	2	2	0	[no	no	_	_	_	_	_	linguistic	_	none	_	Begin=6.75	_	_	_	0-2(0)
2-1	BO088	2	2	1	magistrale].	magistrale	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=7.64	_	_	_	0-10(0)
3-0	BO088	3	3	0	no,	no	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising	Begin=9.756	_	_	_	_
3-1	BO088	3	3	1	storia	storia	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-2	BO088	3	3	2	delle	delle	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
3-3	BO088	3	3	3	[bibliotreche].	bibliotreche	_	_	_	_	_	linguistic	_	none	Intonation=Falling	End=11.3	_	_	_	0-12(1)
4-0	BO087	4	4	0	[ah	ah	_	_	_	_	_	linguistic	_	none	_	Begin=10.546	_	_	_	0-2(1)
4-1	BO087	4	4	1	>storia	storia	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-6(0)	_	0-6(1)
4-2	BO087	4	4	2	dele	dele	_	_	_	_	_	linguistic	_	none	_	_	_	Fast=0-4(0)	_	0-4(1)
4-3	BO087	4	4	3	biblioteche<],	biblioteche	_	_	_	_	_	linguistic	_	none	Intonation=WeaklyRising|PauseAfter=Yes	_	_	Fast=0-11(0)	_	0-11(1)
4-4	BO087	4	4	4	{P}	{P}	_	_	_	_	_	shortpause	_	none	_	_	_	_	_	_
4-5	BO087	4	4	5	dunque	dunque	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-6	BO087	4	4	6	ha	ha	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-7	BO087	4	4	7	una	una	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-8	BO087	4	4	8	biblioteca	biblioteca	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-9	BO087	4	4	9	di	di	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-10	BO087	4	4	10	cui	cui	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
4-11	BO087	4	4	11	mi	mi	_	_	_	_	_	linguistic	_	none	_	_	_	_	_	_
